Source,Target,Type,Weight
CCL,CINF,Undirected,0.290226
CCL,CL,Undirected,0.273807
CCL,CLX,Undirected,0.258398
CCL,CMA,Undirected,0.244517
CCL,CMCSA,Undirected,0.260225
CCL,CME,Undirected,0.243308
CCL,CMG,Undirected,0.201072
CCL,CMI,Undirected,0.262068
CCL,CMS,Undirected,0.194426
CCL,CNC,Undirected,0.169274
CCL,CNP,Undirected,0.200593
CCL,COF,Undirected,0.262323
CCL,COG,Undirected,0.143367
CCL,COH,Undirected,0.246196
CCL,COL,Undirected,0.276449
CCL,COO,Undirected,0.237702
CCL,COP,Undirected,0.137207
CCL,COST,Undirected,0.291312
CCL,COTY,Undirected,0.045417
CCL,CPB,Undirected,0.227866
CCL,CRM,Undirected,0.268224
CCL,CSCO,Undirected,0.236030
CCL,CSRA,Undirected,0.015916
CCL,CSX,Undirected,0.386386
CCL,CTAS,Undirected,0.314063
CCL,CTL,Undirected,0.151792
CCL,CTSH,Undirected,0.274060
CCL,CTXS,Undirected,0.244317
CCL,CVS,Undirected,0.266278
CCL,CVX,Undirected,0.163008
CCL,CXO,Undirected,0.136287
CCL,D,Undirected,0.177569
CCL,DAL,Undirected,0.278347
CCL,DD,Undirected,0.211432
CCL,DE,Undirected,0.171691
CCL,DFS,Undirected,0.258408
CCL,DG,Undirected,0.198811
CCL,DGX,Undirected,0.234390
CCL,DHI,Undirected,0.279104
CCL,DHR,Undirected,0.358773
CCL,DIS,Undirected,0.351040
CCL,DISCA,Undirected,0.173034
CCL,DISCK,Undirected,0.169967
CCL,DISH,Undirected,0.196399
CCL,DLPH,Undirected,0.252551
CCL,DLR,Undirected,0.146902
CCL,DLTR,Undirected,0.198635
CCL,DOV,Undirected,0.210232
CCL,DOW,Undirected,0.261391
CCL,DPS,Undirected,0.252433
CCL,DRI,Undirected,0.283048
CCL,DTE,Undirected,0.190984
CCL,DUK,Undirected,0.145588
CCL,DVA,Undirected,0.213368
CCL,DVN,Undirected,0.105976
CCL,DXC,Undirected,-0.099898
CCL,EA,Undirected,0.260376
CCL,EBAY,Undirected,0.208396
CCL,ECL,Undirected,0.285041
CCL,ED,Undirected,0.140960
CCL,EFX,Undirected,0.282482
CCL,EIX,Undirected,0.186832
CCL,EL,Undirected,0.299519
CCL,EMN,Undirected,0.225848
CCL,EMR,Undirected,0.246019
CCL,EOG,Undirected,0.174098
CCL,EQIX,Undirected,0.003561
CCL,EQR,Undirected,0.183102
CCL,EQT,Undirected,0.192328
CCL,ES,Undirected,0.164223
CCL,ESRX,Undirected,0.225042
CCL,ESS,Undirected,0.189117
CCL,ETFC,Undirected,0.274063
CCL,ETN,Undirected,0.255060
CCL,ETR,Undirected,0.145098
CCL,EVHC,Undirected,-0.075084
CCL,EW,Undirected,0.230876
CCL,EXC,Undirected,0.148141
CCL,EXPD,Undirected,0.297364
CCL,EXPE,Undirected,0.284545
CCL,EXR,Undirected,0.233833
CCL,F,Undirected,0.274305
CCL,FAST,Undirected,0.247495
CCL,FB,Undirected,0.184003
CCL,FBHS,Undirected,0.311843
CCL,FCX,Undirected,0.125744
CCL,FDX,Undirected,0.286914
CCL,FE,Undirected,0.142643
CCL,FFIV,Undirected,0.228744
CCL,FIS,Undirected,0.288288
CCL,FISV,Undirected,0.341676
CCL,FITB,Undirected,0.249343
CCL,FL,Undirected,0.238574
CCL,FLIR,Undirected,0.253446
CCL,FLR,Undirected,0.211490
CCL,FLS,Undirected,0.186263
CCL,FMC,Undirected,0.178493
CCL,FOX,Undirected,0.253601
CCL,FOXA,Undirected,0.240785
CCL,FRT,Undirected,0.227492
CCL,FTI,Undirected,0.110200
CCL,FTV,Undirected,-0.000752
CCL,GD,Undirected,0.293005
CCL,GE,Undirected,0.309173
CCL,GGP,Undirected,0.218298
CCL,GILD,Undirected,0.237669
CCL,GIS,Undirected,0.274910
CCL,GLW,Undirected,0.281890
CCL,GM,Undirected,0.232320
CCL,GOOG,Undirected,0.255697
CCL,GOOGL,Undirected,0.260153
CCL,GPC,Undirected,0.334378
CCL,GPN,Undirected,0.296540
CCL,GPS,Undirected,0.183694
CCL,GRMN,Undirected,0.205825
CCL,GS,Undirected,0.265994
CCL,GT,Undirected,0.211962
CCL,GWW,Undirected,0.247979
CCL,HAL,Undirected,0.152332
CCL,HAS,Undirected,0.251925
CCL,HBAN,Undirected,0.267067
CCL,HBI,Undirected,0.253049
CCL,HCA,Undirected,0.206055
CCL,HCN,Undirected,0.120193
CCL,HCP,Undirected,0.117784
CCL,HD,Undirected,0.315425
CCL,HES,Undirected,0.142080
CCL,HIG,Undirected,0.305082
CCL,HLT,Undirected,0.030448
CCL,HOG,Undirected,0.292252
CCL,HOLX,Undirected,0.217303
CCL,HON,Undirected,0.348493
CCL,HP,Undirected,0.089472
CCL,HPE,Undirected,-0.125456
CCL,HPQ,Undirected,0.139039
CCL,HRB,Undirected,0.219110
CCL,HRL,Undirected,0.211583
CCL,HRS,Undirected,0.275114
CCL,HSIC,Undirected,0.292212
CCL,HST,Undirected,0.269292
CCL,HSY,Undirected,0.253337
CCL,HUM,Undirected,0.163225
CCL,IBM,Undirected,0.220594
CCL,ICE,Undirected,0.060443
CCL,IDXX,Undirected,0.224975
CCL,IFF,Undirected,0.302909
CCL,ILMN,Undirected,0.215340
CCL,INCY,Undirected,0.229506
CCL,INFO,Undirected,-0.053679
CCL,INTC,Undirected,0.215675
CCL,INTU,Undirected,0.297694
CCL,IP,Undirected,0.234407
CCL,IPG,Undirected,0.313420
CCL,IR,Undirected,0.291473
CCL,IRM,Undirected,-0.016416
CCL,ISRG,Undirected,0.158276
CCL,IT,Undirected,0.255468
CCL,ITW,Undirected,0.309400
CCL,IVZ,Undirected,0.276664
CCL,JBHT,Undirected,0.226796
CCL,JCI,Undirected,-0.029627
CCL,JEC,Undirected,0.199801
CCL,JNJ,Undirected,0.297897
CCL,JNPR,Undirected,0.196164
CCL,JPM,Undirected,0.271559
CCL,JWN,Undirected,0.216012
CCL,K,Undirected,0.258735
CCL,KEY,Undirected,0.260155
CCL,KHC,Undirected,-0.016237
CCL,KIM,Undirected,0.248910
CCL,KLAC,Undirected,0.297650
CCL,KMB,Undirected,0.257524
CCL,KMI,Undirected,0.131897
CCL,KMX,Undirected,0.243784
CCL,KO,Undirected,0.235711
CCL,KORS,Undirected,0.168328
CCL,KR,Undirected,0.215614
CCL,KSS,Undirected,0.185153
CCL,KSU,Undirected,0.254576
CCL,L,Undirected,0.282623
CCL,LB,Undirected,0.239827
CCL,LEG,Undirected,0.311635
CCL,LEN,Undirected,0.261137
CCL,LH,Undirected,0.221630
CCL,LKQ,Undirected,0.233075
CCL,LLL,Undirected,0.256359
CCL,LLY,Undirected,0.182159
CCL,LNC,Undirected,0.265008
CCL,LNT,Undirected,0.202653
CCL,LOW,Undirected,0.285812
CCL,LRCX,Undirected,0.265128
CCL,LUK,Undirected,0.221449
CCL,LUV,Undirected,0.297634
CCL,LVLT,Undirected,0.237387
CCL,LYB,Undirected,0.190923
CCL,M,Undirected,0.235964
CCL,MA,Undirected,0.340837
CCL,MAA,Undirected,0.202329
CCL,MAC,Undirected,0.234773
CCL,MAR,Undirected,0.331821
CCL,MAS,Undirected,0.272815
CCL,MAT,Undirected,0.225037
CCL,MCD,Undirected,0.279579
CCL,MCHP,Undirected,0.271561
CCL,MCK,Undirected,0.205229
CCL,MCO,Undirected,0.310122
CCL,MDLZ,Undirected,0.212377
CCL,MDT,Undirected,-0.049740
CCL,MET,Undirected,0.265502
CCL,MHK,Undirected,0.300763
CCL,MKC,Undirected,0.276785
CCL,MLM,Undirected,0.217084
CCL,MMC,Undirected,0.322264
CCL,MMM,Undirected,0.317699
CCL,MNK,Undirected,-0.093576
CCL,MNST,Undirected,-0.080366
CCL,MO,Undirected,0.249934
CCL,MON,Undirected,0.199246
CCL,MOS,Undirected,0.102364
CCL,MPC,Undirected,0.164724
CCL,MRK,Undirected,0.174767
CCL,MRO,Undirected,0.111720
CCL,MS,Undirected,0.261242
CCL,MSFT,Undirected,0.210443
CCL,MSI,Undirected,0.296103
CCL,MTB,Undirected,0.250793
CCL,MTD,Undirected,0.303440
CCL,MU,Undirected,0.165979
CCL,MUR,Undirected,0.058695
CCL,MYL,Undirected,0.035693
CCL,NAVI,Undirected,0.066340
CCL,NDAQ,Undirected,0.252122
CCL,NEE,Undirected,0.196495
CCL,NEM,Undirected,0.047582
CCL,NFLX,Undirected,0.123353
CCL,NFX,Undirected,0.157255
CCL,NI,Undirected,0.219850
CCL,NKE,Undirected,0.310684
CCL,NLSN,Undirected,-0.002106
CCL,NOC,Undirected,0.299584
CCL,NOV,Undirected,0.086001
CCL,NRG,Undirected,0.098235
CCL,NSC,Undirected,0.255995
CCL,NTAP,Undirected,0.156294
CCL,NTRS,Undirected,0.428413
CCL,NUE,Undirected,0.226062
CCL,NVDA,Undirected,0.219485
CCL,NWS,Undirected,0.040729
CCL,NWSA,Undirected,0.046415
CCL,O,Undirected,0.157927
CCL,OKE,Undirected,0.131241
CCL,OMC,Undirected,0.329763
CCL,ORCL,Undirected,0.238815
CCL,ORLY,Undirected,0.303358
CCL,OXY,Undirected,0.158691
CCL,PAYX,Undirected,0.302158
CCL,PBCT,Undirected,0.226099
CCL,PCAR,Undirected,0.288102
CCL,PCG,Undirected,0.176675
CCL,PCLN,Undirected,0.272793
CCL,PDCO,Undirected,0.263603
CCL,PEG,Undirected,0.167165
CCL,PEP,Undirected,0.261156
CCL,PFE,Undirected,0.219982
CCL,PFG,Undirected,0.283155
CCL,PG,Undirected,0.246020
CCL,PGR,Undirected,0.276477
CCL,PH,Undirected,0.277478
CCL,PHM,Undirected,0.274241
CCL,PKI,Undirected,0.286077
CCL,PLD,Undirected,0.236055
CCL,PM,Undirected,0.232827
CCL,PNC,Undirected,0.272099
CCL,PNR,Undirected,0.041941
CCL,PNW,Undirected,0.200987
CCL,PPG,Undirected,0.303936
CCL,PPL,Undirected,0.177798
CCL,PRGO,Undirected,0.011661
CCL,PRU,Undirected,0.269459
CCL,PSA,Undirected,0.229792
CCL,PSX,Undirected,0.208598
CCL,PVH,Undirected,0.235697
CCL,PWR,Undirected,0.214471
CCL,PX,Undirected,0.214501
CCL,PXD,Undirected,0.128428
CCL,PYPL,Undirected,0.046299
CCL,QCOM,Undirected,0.211710
CCL,QRVO,Undirected,-0.047152
CCL,RAI,Undirected,0.227399
CCL,RCL,Undirected,0.474727
CCL,RE,Undirected,0.251121
CCL,REG,Undirected,0.228625
CCL,REGN,Undirected,0.191316
CCL,RF,Undirected,0.224341
CCL,RHI,Undirected,0.304958
CCL,RHT,Undirected,0.294338
CCL,RIG,Undirected,0.002285
CCL,RJF,Undirected,0.261894
CCL,RL,Undirected,0.262885
CCL,ROK,Undirected,0.267674
CCL,ROP,Undirected,0.293443
CCL,ROST,Undirected,0.252779
CCL,RRC,Undirected,0.123477
CCL,RSG,Undirected,0.302229
CCL,RTN,Undirected,0.262910
CCL,SBUX,Undirected,0.330303
CCL,SCG,Undirected,0.204822
CCL,SCHW,Undirected,0.268206
CCL,SEE,Undirected,0.263788
CCL,SHW,Undirected,0.273038
CCL,SIG,Undirected,0.184718
CCL,SJM,Undirected,0.291078
CCL,SLB,Undirected,0.235403
CCL,SLG,Undirected,0.249000
CCL,SNA,Undirected,0.291432
CCL,SNI,Undirected,0.179646
CCL,SNPS,Undirected,0.417074
CCL,SO,Undirected,0.139518
CCL,SPG,Undirected,0.230580
CCL,SPGI,Undirected,0.270076
CCL,SPLS,Undirected,0.163073
CCL,SRCL,Undirected,0.218431
CCL,SRE,Undirected,0.233219
CCL,STI,Undirected,0.286168
CCL,STT,Undirected,0.262233
CCL,STX,Undirected,0.118250
CCL,STZ,Undirected,0.266930
CCL,SWK,Undirected,0.259611
CCL,SWKS,Undirected,0.263214
CCL,SYF,Undirected,-0.003428
CCL,SYK,Undirected,0.290315
CCL,SYMC,Undirected,0.177156
CCL,SYY,Undirected,0.268354
CCL,T,Undirected,0.210965
CCL,TAP,Undirected,0.255697
CCL,TDG,Undirected,0.203282
CCL,TEL,Undirected,0.303496
CCL,TGT,Undirected,0.318691
CCL,TIF,Undirected,0.222467
CCL,TJX,Undirected,0.289844
CCL,TMK,Undirected,0.281324
CCL,TMO,Undirected,0.267228
CCL,TRIP,Undirected,0.239200
CCL,TROW,Undirected,0.288213
CCL,TRV,Undirected,0.312768
CCL,TSCO,Undirected,0.308584
CCL,TSN,Undirected,0.194085
CCL,TSO,Undirected,0.140857
CCL,TSS,Undirected,0.312840
CCL,TWX,Undirected,0.245711
CCL,TXN,Undirected,0.281648
CCL,TXT,Undirected,0.289043
CCL,UA,Undirected,0.048515
CCL,UAA,Undirected,0.210542
CCL,UAL,Undirected,0.234551
CCL,UDR,Undirected,0.171802
CCL,UHS,Undirected,0.222439
CCL,ULTA,Undirected,0.215434
CCL,UNH,Undirected,0.241041
CCL,UNM,Undirected,0.240471
CCL,UNP,Undirected,0.281309
CCL,UPS,Undirected,0.303389
CCL,URI,Undirected,0.214634
CCL,USB,Undirected,0.270837
CCL,UTX,Undirected,0.308466
CCL,V,Undirected,0.299014
CCL,VAR,Undirected,0.238905
CCL,VFC,Undirected,0.307014
CCL,VIAB,Undirected,0.195048
CCL,VLO,Undirected,0.166517
CCL,VMC,Undirected,0.261306
CCL,VNO,Undirected,0.252389
CCL,VRSK,Undirected,0.256408
CCL,VRSN,Undirected,0.275438
CCL,VRTX,Undirected,0.239538
CCL,VTR,Undirected,0.118376
CCL,VZ,Undirected,0.188019
CCL,WAT,Undirected,0.295444
CCL,WBA,Undirected,-0.022898
CCL,WDC,Undirected,0.155023
CCL,WEC,Undirected,0.157598
CCL,WFC,Undirected,0.233749
CCL,WFM,Undirected,0.182601
CCL,WHR,Undirected,0.281689
CCL,WLTW,Undirected,0.253880
CCL,WM,Undirected,0.285584
CCL,WMB,Undirected,0.141119
CCL,WMT,Undirected,0.200722
CCL,WRK,Undirected,-0.001972
CCL,WU,Undirected,0.364322
CCL,WY,Undirected,0.203059
CCL,WYN,Undirected,0.350106
CCL,WYNN,Undirected,0.187904
CCL,XEC,Undirected,0.151429
CCL,XEL,Undirected,0.168995
CCL,XL,Undirected,0.062111
CCL,XLNX,Undirected,0.236631
CCL,XOM,Undirected,0.182562
CCL,XRAY,Undirected,0.276740
CCL,XRX,Undirected,0.237811
CCL,XYL,Undirected,0.287913
CCL,YUM,Undirected,0.263554
CCL,ZBH,Undirected,0.249442
CCL,ZION,Undirected,0.227443
CCL,ZTS,Undirected,-0.008925
CELG,CERN,Undirected,0.467033
CELG,CF,Undirected,0.196986
CELG,CFG,Undirected,0.026423
CELG,CHD,Undirected,0.288751
CELG,CHK,Undirected,0.169481
CELG,CHRW,Undirected,0.276500
CELG,CHTR,Undirected,0.010034
CELG,CI,Undirected,0.345358
CELG,CINF,Undirected,0.373344
CELG,CL,Undirected,0.305905
CELG,CLX,Undirected,0.206325
CELG,CMA,Undirected,0.321305
CELG,CMCSA,Undirected,0.392407
CELG,CME,Undirected,0.266022
CELG,CMG,Undirected,0.240551
CELG,CMI,Undirected,0.320304
CELG,CMS,Undirected,0.165740
CELG,CNC,Undirected,0.367444
CELG,CNP,Undirected,0.251021
CELG,COF,Undirected,0.368287
CELG,COG,Undirected,0.218395
CELG,COH,Undirected,0.204290
CELG,COL,Undirected,0.382897
CELG,COO,Undirected,0.379309
CELG,COP,Undirected,0.238674
CELG,COST,Undirected,0.273105
CELG,COTY,Undirected,-0.032072
CELG,CPB,Undirected,0.245190
CELG,CRM,Undirected,0.396302
CELG,CSCO,Undirected,0.342288
CELG,CSRA,Undirected,-0.029173
CELG,CSX,Undirected,0.199268
CELG,CTAS,Undirected,0.407813
CELG,CTL,Undirected,0.238298
CELG,CTSH,Undirected,0.377376
CELG,CTXS,Undirected,0.367681
CELG,CVS,Undirected,0.366729
CELG,CVX,Undirected,0.287533
CELG,CXO,Undirected,0.235900
CELG,D,Undirected,0.174588
CELG,DAL,Undirected,0.384979
CELG,DD,Undirected,0.307059
CELG,DE,Undirected,0.259310
CELG,DFS,Undirected,0.389766
CELG,DG,Undirected,0.252988
CELG,DGX,Undirected,0.387109
CELG,DHI,Undirected,0.328914
CELG,DHR,Undirected,0.475158
CELG,DIS,Undirected,0.388074
CELG,DISCA,Undirected,0.287467
CELG,DISCK,Undirected,0.295626
CELG,DISH,Undirected,0.331354
CELG,DLPH,Undirected,0.340179
CELG,DLR,Undirected,0.175859
CELG,DLTR,Undirected,0.223316
CELG,DOV,Undirected,0.302155
CELG,DOW,Undirected,0.328123
CELG,DPS,Undirected,0.253632
CELG,DRI,Undirected,0.256611
CELG,DTE,Undirected,0.186976
CELG,DUK,Undirected,0.130553
CELG,DVA,Undirected,0.381846
CELG,DVN,Undirected,0.212944
CELG,DXC,Undirected,0.172880
CELG,EA,Undirected,0.312530
CELG,EBAY,Undirected,0.357732
CELG,ECL,Undirected,0.403700
CELG,ED,Undirected,0.098030
CELG,EFX,Undirected,0.416765
CELG,EIX,Undirected,0.127309
CELG,EL,Undirected,0.358379
CELG,EMN,Undirected,0.328809
CELG,EMR,Undirected,0.314746
CELG,EOG,Undirected,0.241207
CELG,EQIX,Undirected,-0.017778
CELG,EQR,Undirected,0.257734
CELG,EQT,Undirected,0.221504
CELG,ES,Undirected,0.170066
CELG,ESRX,Undirected,0.352019
CELG,ESS,Undirected,0.285127
CELG,ETFC,Undirected,0.407914
CELG,ETN,Undirected,0.354147
CELG,ETR,Undirected,0.134483
CELG,EVHC,Undirected,0.036595
CELG,EW,Undirected,0.416874
CELG,EXC,Undirected,0.120725
CELG,EXPD,Undirected,0.316111
CELG,EXPE,Undirected,0.394675
CELG,EXR,Undirected,0.203709
CELG,F,Undirected,0.367494
CELG,FAST,Undirected,0.337576
CELG,FB,Undirected,0.386897
CELG,FBHS,Undirected,0.408943
CELG,FCX,Undirected,0.211115
CELG,FDX,Undirected,0.377957
CELG,FE,Undirected,0.124219
CELG,FFIV,Undirected,0.332533
CELG,FIS,Undirected,0.417664
CELG,FISV,Undirected,0.446234
CELG,FITB,Undirected,0.360157
CELG,FL,Undirected,0.277795
CELG,FLIR,Undirected,0.331995
CELG,FLR,Undirected,0.338626
CELG,FLS,Undirected,0.295083
CELG,FMC,Undirected,0.323471
CELG,FOX,Undirected,0.365122
CELG,FOXA,Undirected,0.369876
CELG,FRT,Undirected,0.266640
CELG,FTI,Undirected,-0.028384
CELG,FTV,Undirected,0.045281
CELG,GD,Undirected,0.382851
CELG,GE,Undirected,0.354884
CELG,GGP,Undirected,0.276600
CELG,GILD,Undirected,0.635298
CELG,GIS,Undirected,0.271370
CELG,GLW,Undirected,0.384755
CELG,GM,Undirected,0.309705
CELG,GOOG,Undirected,0.423587
CELG,GOOGL,Undirected,0.425537
CELG,GPC,Undirected,0.356727
CELG,GPN,Undirected,0.394885
CELG,GPS,Undirected,0.213314
CELG,GRMN,Undirected,0.336326
CELG,GS,Undirected,0.405156
CELG,GT,Undirected,0.338115
CELG,GWW,Undirected,0.288936
CELG,HAL,Undirected,0.256099
CELG,HAS,Undirected,0.290479
CELG,HBAN,Undirected,0.360805
CELG,HBI,Undirected,0.297689
CELG,HCA,Undirected,0.340520
CELG,HCN,Undirected,0.189148
CELG,HCP,Undirected,0.184616
CELG,HD,Undirected,0.357844
CELG,HES,Undirected,0.220196
CELG,HIG,Undirected,0.382345
CELG,HLT,Undirected,-0.005090
CELG,HOG,Undirected,0.312870
CELG,HOLX,Undirected,0.411473
CELG,HON,Undirected,0.442624
CELG,HP,Undirected,0.194021
CELG,HPE,Undirected,-0.101099
CELG,HPQ,Undirected,0.240901
CELG,HRB,Undirected,0.343119
CELG,HRL,Undirected,0.236062
CELG,HRS,Undirected,0.380597
CELG,HSIC,Undirected,0.501570
CELG,HST,Undirected,0.363603
CELG,HSY,Undirected,0.291396
CELG,HUM,Undirected,0.327444
CELG,IBM,Undirected,0.322918
CELG,ICE,Undirected,-0.043424
CELG,IDXX,Undirected,0.413691
CELG,IFF,Undirected,0.387775
CELG,ILMN,Undirected,0.505739
CELG,INCY,Undirected,0.587802
CELG,INFO,Undirected,-0.009625
CELG,INTC,Undirected,0.341290
CELG,INTU,Undirected,0.399921
CELG,IP,Undirected,0.342461
CELG,IPG,Undirected,0.389551
CELG,IR,Undirected,0.397333
CELG,IRM,Undirected,-0.015412
CELG,ISRG,Undirected,0.343666
CELG,IT,Undirected,0.398658
CELG,ITW,Undirected,0.403921
CELG,IVZ,Undirected,0.450544
CELG,JBHT,Undirected,0.336428
CELG,JCI,Undirected,-0.027139
CELG,JEC,Undirected,0.299429
CELG,JNJ,Undirected,0.488917
CELG,JNPR,Undirected,0.248752
CELG,JPM,Undirected,0.423945
CELG,JWN,Undirected,0.245826
CELG,K,Undirected,0.247264
CELG,KEY,Undirected,0.373108
CELG,KHC,Undirected,0.022846
CELG,KIM,Undirected,0.292248
CELG,KLAC,Undirected,0.330459
CELG,KMB,Undirected,0.275772
CELG,KMI,Undirected,0.231825
CELG,KMX,Undirected,0.370808
CELG,KO,Undirected,0.241220
CELG,KORS,Undirected,0.226804
CELG,KR,Undirected,0.257063
CELG,KSS,Undirected,0.162771
CELG,KSU,Undirected,0.315148
CELG,L,Undirected,0.336243
CELG,LB,Undirected,0.253015
CELG,LEG,Undirected,0.407747
CELG,LEN,Undirected,0.334424
CELG,LH,Undirected,0.380330
CELG,LKQ,Undirected,0.309427
CELG,LLL,Undirected,0.348678
CELG,LLY,Undirected,0.476295
CELG,LNC,Undirected,0.384674
CELG,LNT,Undirected,0.214225
CELG,LOW,Undirected,0.322267
CELG,LRCX,Undirected,0.370385
CELG,LUK,Undirected,0.364404
CELG,LUV,Undirected,0.388244
CELG,LVLT,Undirected,0.334281
CELG,LYB,Undirected,0.300198
CELG,M,Undirected,0.237754
CELG,MA,Undirected,0.456540
CELG,MAA,Undirected,0.247943
CELG,MAC,Undirected,0.302145
CELG,MAR,Undirected,0.412715
CELG,MAS,Undirected,0.351531
CELG,MAT,Undirected,0.179556
CELG,MCD,Undirected,0.289854
CELG,MCHP,Undirected,0.349085
CELG,MCK,Undirected,0.440623
CELG,MCO,Undirected,0.405686
CELG,MDLZ,Undirected,0.315244
CELG,MDT,Undirected,-0.057350
CELG,MET,Undirected,0.383576
CELG,MHK,Undirected,0.437884
CELG,MKC,Undirected,0.256866
CELG,MLM,Undirected,0.345061
CELG,MMC,Undirected,0.452656
CELG,MMM,Undirected,0.412013
CELG,MNK,Undirected,-0.014124
CELG,MNST,Undirected,0.047341
CELG,MO,Undirected,0.255010
CELG,MON,Undirected,0.324675
CELG,MOS,Undirected,0.208461
CELG,MPC,Undirected,0.296432
CELG,MRK,Undirected,0.474480
CELG,MRO,Undirected,0.205791
CELG,MS,Undirected,0.406270
CELG,MSFT,Undirected,0.347943
CELG,MSI,Undirected,0.321310
CELG,MTB,Undirected,0.335096
CELG,MTD,Undirected,0.448337
CELG,MU,Undirected,0.323946
CELG,MUR,Undirected,0.199305
CELG,MYL,Undirected,-0.000214
CELG,NAVI,Undirected,0.061689
CELG,NDAQ,Undirected,0.312869
CELG,NEE,Undirected,0.195487
CELG,NEM,Undirected,0.064960
CELG,NFLX,Undirected,0.307091
CELG,NFX,Undirected,0.185722
CELG,NI,Undirected,0.242807
CELG,NKE,Undirected,0.350524
CELG,NLSN,Undirected,-0.012527
CELG,NOC,Undirected,0.377627
CELG,NOV,Undirected,0.158857
CELG,NRG,Undirected,0.211057
CELG,NSC,Undirected,0.333133
CELG,NTAP,Undirected,0.293803
CELG,NTRS,Undirected,0.202706
CELG,NUE,Undirected,0.291958
CELG,NVDA,Undirected,0.281124
CELG,NWS,Undirected,0.033643
CELG,NWSA,Undirected,0.012279
CELG,O,Undirected,0.178916
CELG,OKE,Undirected,0.226302
CELG,OMC,Undirected,0.395458
CELG,ORCL,Undirected,0.384136
CELG,ORLY,Undirected,0.300170
CELG,OXY,Undirected,0.251790
CELG,PAYX,Undirected,0.385850
CELG,PBCT,Undirected,0.302503
CELG,PCAR,Undirected,0.389011
CELG,PCG,Undirected,0.154559
CELG,PCLN,Undirected,0.414042
CELG,PDCO,Undirected,0.419562
CELG,PEG,Undirected,0.144534
CELG,PEP,Undirected,0.262905
CELG,PFE,Undirected,0.469319
CELG,PFG,Undirected,0.429396
CELG,PG,Undirected,0.280395
CELG,PGR,Undirected,0.350360
CELG,PH,Undirected,0.375272
CELG,PHM,Undirected,0.325314
CELG,PKI,Undirected,0.463650
CELG,PLD,Undirected,0.318833
CELG,PM,Undirected,0.266791
CELG,PNC,Undirected,0.375299
CELG,PNR,Undirected,0.046053
CELG,PNW,Undirected,0.175831
CELG,PPG,Undirected,0.413515
CELG,PPL,Undirected,0.163032
CELG,PRGO,Undirected,0.029180
CELG,PRU,Undirected,0.403114
CELG,PSA,Undirected,0.243115
CELG,PSX,Undirected,0.345860
CELG,PVH,Undirected,0.212204
CELG,PWR,Undirected,0.291020
CELG,PX,Undirected,0.332069
CELG,PXD,Undirected,0.225683
CELG,PYPL,Undirected,0.033485
CELG,QCOM,Undirected,0.368677
CELG,QRVO,Undirected,-0.025206
CELG,RAI,Undirected,0.181019
CELG,RCL,Undirected,0.373103
CELG,RE,Undirected,0.275867
CELG,REG,Undirected,0.266742
CELG,REGN,Undirected,0.287511
CELG,RF,Undirected,0.331660
CELG,RHI,Undirected,0.366470
CELG,RHT,Undirected,0.410948
CELG,RIG,Undirected,0.138965
CELG,RJF,Undirected,0.409389
CELG,RL,Undirected,0.262715
CELG,ROK,Undirected,0.340607
CELG,ROP,Undirected,0.430036
CELG,ROST,Undirected,0.305552
CELG,RRC,Undirected,0.131678
CELG,RSG,Undirected,0.327672
CELG,RTN,Undirected,0.294849
CELG,SBUX,Undirected,0.401716
CELG,SCG,Undirected,0.172531
CELG,SCHW,Undirected,0.410683
CELG,SEE,Undirected,0.376134
CELG,SHW,Undirected,0.446108
CELG,SIG,Undirected,0.280987
CELG,SJM,Undirected,0.276712
CELG,SLB,Undirected,0.146219
CELG,SLG,Undirected,0.345022
CELG,SNA,Undirected,0.374827
CELG,SNI,Undirected,0.258319
CELG,SNPS,Undirected,0.245061
CELG,SO,Undirected,0.113551
CELG,SPG,Undirected,0.279366
CELG,SPGI,Undirected,0.442383
CELG,SPLS,Undirected,0.225495
CELG,SRCL,Undirected,0.323742
CELG,SRE,Undirected,0.236898
CELG,STI,Undirected,0.365440
CELG,STT,Undirected,0.418567
CELG,STX,Undirected,0.310863
CELG,STZ,Undirected,0.266037
CELG,SWK,Undirected,0.408616
CELG,SWKS,Undirected,0.363734
CELG,SYF,Undirected,0.018934
CELG,SYK,Undirected,0.444159
CELG,SYMC,Undirected,0.284507
CELG,SYY,Undirected,0.296814
CELG,T,Undirected,0.213003
CELG,TAP,Undirected,0.252242
CELG,TDG,Undirected,0.312698
CELG,TEL,Undirected,0.392774
CELG,TGT,Undirected,0.140588
CELG,TIF,Undirected,0.347538
CELG,TJX,Undirected,0.330719
CELG,TMK,Undirected,0.375243
CELG,TMO,Undirected,0.528876
CELG,TRIP,Undirected,0.377231
CELG,TROW,Undirected,0.442319
CELG,TRV,Undirected,0.365946
CELG,TSCO,Undirected,0.348461
CELG,TSN,Undirected,0.212110
CELG,TSO,Undirected,0.287284
CELG,TSS,Undirected,0.403383
CELG,TWX,Undirected,0.379384
CELG,TXN,Undirected,0.384242
CELG,TXT,Undirected,0.387472
CELG,UA,Undirected,0.027269
CELG,UAA,Undirected,0.340280
CELG,UAL,Undirected,0.341767
CELG,UDR,Undirected,0.268017
CELG,UHS,Undirected,0.395679
CELG,ULTA,Undirected,0.257572
CELG,UNH,Undirected,0.396398
CELG,UNM,Undirected,0.358584
CELG,UNP,Undirected,0.374102
