Source,Target,Type,Weight
MMM,ABT,Undirected,0.144489
MMM,ABBV,Undirected,0.084798
MMM,ACN,Undirected,0.191729
MMM,ATVI,Undirected,0.158130
MMM,AYI,Undirected,0.235221
MMM,ADBE,Undirected,0.168660
MMM,AMD,Undirected,0.088919
MMM,AAP,Undirected,1.000000
MMM,AES,Undirected,0.119180
MMM,AET,Undirected,0.131161
MMM,AMG,Undirected,0.231815
MMM,AFL,Undirected,0.195760
MMM,A,Undirected,0.128703
MMM,APD,Undirected,0.216730
MMM,AKAM,Undirected,0.199608
MMM,ALK,Undirected,0.189284
MMM,ALB,Undirected,0.171145
MMM,ARE,Undirected,0.161069
MMM,ALXN,Undirected,0.038888
MMM,ALGN,Undirected,0.169885
MMM,ALLE,Undirected,0.283425
MMM,AGN,Undirected,0.074474
MMM,ADS,Undirected,0.181673
MMM,LNT,Undirected,0.066094
MMM,ALL,Undirected,0.169530
MMM,GOOGL,Undirected,0.153862
MMM,GOOG,Undirected,0.156350
MMM,MO,Undirected,0.051418
MMM,AMZN,Undirected,0.139468
MMM,AEE,Undirected,0.078983
MMM,AAL,Undirected,0.166466
MMM,AEP,Undirected,0.060479
MMM,AXP,Undirected,0.213156
MMM,AIG,Undirected,0.174640
MMM,AMT,Undirected,NA
MMM,AWK,Undirected,0.065885
MMM,AMP,Undirected,0.221271
MMM,ABC,Undirected,0.121520
MMM,AME,Undirected,0.251973
MMM,AMGN,Undirected,0.086305
MMM,APH,Undirected,0.195612
MMM,APC,Undirected,0.149745
MMM,ADI,Undirected,0.160378
MMM,ANSS,Undirected,0.217006
MMM,ANTM,Undirected,0.141245
MMM,AON,Undirected,0.177890
MMM,APA,Undirected,0.110222
MMM,AIV,Undirected,0.136862
MMM,AAPL,Undirected,0.130879
MMM,AMAT,Undirected,0.175350
MMM,ADM,Undirected,0.180938
MMM,ARNC,Undirected,0.139598
MMM,AJG,Undirected,0.225822
MMM,AIZ,Undirected,0.203135
MMM,T,Undirected,0.160945
MMM,ADSK,Undirected,0.157209
MMM,ADP,Undirected,0.245933
MMM,AN,Undirected,0.313546
MMM,AZO,Undirected,0.459010
MMM,AVB,Undirected,0.087490
MMM,AVY,Undirected,0.156129
MMM,BHI,Undirected,0.116234
MMM,BLL,Undirected,0.176174
MMM,BAC,Undirected,0.191788
MMM,BK,Undirected,0.183439
MMM,BCR,Undirected,0.155284
MMM,BAX,Undirected,0.082529
MMM,BBT,Undirected,0.184457
MMM,BDX,Undirected,0.126436
MMM,BBBY,Undirected,0.301623
MMM,BRK.B,Undirected,0.200243
MMM,BBY,Undirected,0.242405
MMM,BIIB,Undirected,0.088674
MMM,BLK,Undirected,0.215200
MMM,HRB,Undirected,0.128590
MMM,BA,Undirected,0.146503
MMM,BWA,Undirected,0.262147
MMM,BXP,Undirected,0.140060
MMM,BSX,Undirected,0.180232
MMM,BMY,Undirected,0.017993
MMM,AVGO,Undirected,NA
MMM,BF.B,Undirected,0.146163
MMM,CHRW,Undirected,0.185986
MMM,CA,Undirected,0.197770
MMM,COG,Undirected,0.088382
MMM,CPB,Undirected,0.118295
MMM,COF,Undirected,0.226454
MMM,CAH,Undirected,0.126111
MMM,CBOE,Undirected,0.135130
MMM,KMX,Undirected,0.308694
MMM,CCL,Undirected,0.195819
MMM,CAT,Undirected,0.174683
MMM,CBG,Undirected,0.197562
MMM,CBS,Undirected,0.158291
MMM,CELG,Undirected,0.091770
MMM,CNC,Undirected,0.168038
MMM,CNP,Undirected,0.112616
MMM,CTL,Undirected,0.146696
MMM,CERN,Undirected,0.124409
MMM,CF,Undirected,0.077465
MMM,SCHW,Undirected,0.203628
MMM,CHTR,Undirected,NA
MMM,CHK,Undirected,0.161053
MMM,CVX,Undirected,0.161551
MMM,CMG,Undirected,0.084202
MMM,CB,Undirected,0.151700
MMM,CHD,Undirected,0.113184
MMM,CI,Undirected,0.111361
MMM,XEC,Undirected,0.135855
MMM,CINF,Undirected,0.230054
MMM,CTAS,Undirected,0.241826
MMM,CSCO,Undirected,0.183706
MMM,C,Undirected,0.203017
MMM,CFG,Undirected,0.172881
MMM,CTXS,Undirected,0.232407
MMM,CLX,Undirected,0.098004
MMM,CME,Undirected,0.137736
MMM,CMS,Undirected,0.056603
MMM,COH,Undirected,0.197133
MMM,KO,Undirected,0.149756
MMM,CTSH,Undirected,0.186194
MMM,CL,Undirected,0.126886
MMM,CMCSA,Undirected,0.168119
MMM,CMA,Undirected,0.200752
MMM,CAG,Undirected,0.151752
MMM,CXO,Undirected,0.129487
MMM,COP,Undirected,0.148360
MMM,ED,Undirected,-0.005568
MMM,STZ,Undirected,0.127769
MMM,COO,Undirected,0.157860
MMM,GLW,Undirected,0.190535
MMM,COST,Undirected,0.154099
MMM,COTY,Undirected,0.109823
MMM,CCI,Undirected,0.159376
MMM,CSRA,Undirected,0.156396
MMM,CSX,Undirected,0.168225
MMM,CMI,Undirected,0.210816
MMM,CVS,Undirected,0.142594
MMM,DHI,Undirected,0.228975
MMM,DHR,Undirected,0.165946
MMM,DRI,Undirected,0.234580
MMM,DVA,Undirected,0.171619
MMM,DE,Undirected,0.157009
MMM,DLPH,Undirected,0.211083
MMM,DAL,Undirected,0.199242
MMM,XRAY,Undirected,0.173025
MMM,DVN,Undirected,0.103544
MMM,DLR,Undirected,0.053904
MMM,DFS,Undirected,0.275501
MMM,DISCA,Undirected,0.158482
MMM,DISCK,Undirected,0.175281
MMM,DISH,Undirected,0.147672
MMM,DG,Undirected,0.290301
MMM,DLTR,Undirected,0.277709
MMM,D,Undirected,0.059444
MMM,DOV,Undirected,0.194960
MMM,DOW,Undirected,0.172200
MMM,DPS,Undirected,0.139855
MMM,DTE,Undirected,0.073158
MMM,DD,Undirected,0.154491
MMM,DUK,Undirected,0.049731
MMM,DXC,Undirected,NA
MMM,ETFC,Undirected,0.186272
MMM,EMN,Undirected,0.204508
MMM,ETN,Undirected,0.231075
MMM,EBAY,Undirected,0.140286
MMM,ECL,Undirected,0.222811
MMM,EIX,Undirected,0.077406
MMM,EW,Undirected,0.117894
MMM,EA,Undirected,0.125104
MMM,EMR,Undirected,0.216552
MMM,ETR,Undirected,0.056066
MMM,EVHC,Undirected,NA
MMM,EOG,Undirected,0.109999
MMM,EQT,Undirected,0.144430
MMM,EFX,Undirected,0.196008
MMM,EQIX,Undirected,0.155935
MMM,EQR,Undirected,0.123402
MMM,ESS,Undirected,0.078264
MMM,EL,Undirected,0.150294
MMM,ES,Undirected,0.060745
MMM,RE,Undirected,0.149005
MMM,EXC,Undirected,0.096898
MMM,EXPE,Undirected,0.177497
MMM,EXPD,Undirected,0.218526
MMM,ESRX,Undirected,0.205159
MMM,EXR,Undirected,0.045759
MMM,XOM,Undirected,0.101648
MMM,FFIV,Undirected,0.189640
MMM,FB,Undirected,0.138461
MMM,FAST,Undirected,0.229012
MMM,FRT,Undirected,0.140757
MMM,FDX,Undirected,0.198482
MMM,FIS,Undirected,0.209957
MMM,FITB,Undirected,0.200613
MMM,FE,Undirected,0.054632
MMM,FISV,Undirected,0.232276
MMM,FLIR,Undirected,0.184031
MMM,FLS,Undirected,0.202035
MMM,FLR,Undirected,0.208071
MMM,FMC,Undirected,0.176627
MMM,FL,Undirected,0.269801
MMM,F,Undirected,0.249643
MMM,FTV,Undirected,NA
MMM,FBHS,Undirected,0.187761
MMM,BEN,Undirected,0.205078
MMM,FCX,Undirected,0.151832
MMM,GPS,Undirected,0.243458
MMM,GRMN,Undirected,0.207893
MMM,IT,Undirected,0.180741
MMM,GD,Undirected,0.193194
MMM,GE,Undirected,0.220234
MMM,GGP,Undirected,0.186638
MMM,GIS,Undirected,0.161226
MMM,GM,Undirected,0.201759
MMM,GPC,Undirected,0.359406
MMM,GILD,Undirected,0.079019
MMM,GPN,Undirected,0.202010
MMM,GS,Undirected,0.184368
MMM,GT,Undirected,0.195599
MMM,GWW,Undirected,0.182265
MMM,HAL,Undirected,0.147483
MMM,HBI,Undirected,0.192675
MMM,HOG,Undirected,0.168480
MMM,HRS,Undirected,0.185375
MMM,HIG,Undirected,0.182577
MMM,HAS,Undirected,0.151819
MMM,HCA,Undirected,0.135529
MMM,HCP,Undirected,0.103469
MMM,HP,Undirected,0.176993
MMM,HSIC,Undirected,0.176431
MMM,HSY,Undirected,0.143970
MMM,HES,Undirected,0.147895
MMM,HPE,Undirected,0.167784
MMM,HLT,Undirected,0.167408
MMM,HOLX,Undirected,0.162967
MMM,HD,Undirected,0.250503
MMM,HON,Undirected,0.222456
MMM,HRL,Undirected,0.128427
MMM,HST,Undirected,0.189861
MMM,HPQ,Undirected,0.176971
MMM,HUM,Undirected,0.113494
MMM,HBAN,Undirected,0.183167
MMM,IDXX,Undirected,0.083936
MMM,INFO,Undirected,0.144490
MMM,ITW,Undirected,0.201177
MMM,ILMN,Undirected,0.122142
MMM,IR,Undirected,0.285350
MMM,INTC,Undirected,0.171161
MMM,ICE,Undirected,0.186293
MMM,IBM,Undirected,0.158305
MMM,INCY,Undirected,0.074873
MMM,IP,Undirected,0.200835
MMM,IPG,Undirected,0.197787
MMM,IFF,Undirected,0.168345
MMM,INTU,Undirected,0.132287
MMM,ISRG,Undirected,0.111954
MMM,IVZ,Undirected,0.265166
MMM,IRM,Undirected,0.142047
MMM,JEC,Undirected,0.219019
MMM,JBHT,Undirected,0.198140
MMM,SJM,Undirected,0.136909
MMM,JNJ,Undirected,0.081744
MMM,JCI,Undirected,0.225595
MMM,JPM,Undirected,0.198604
MMM,JNPR,Undirected,0.217051
MMM,KSU,Undirected,0.125741
MMM,K,Undirected,0.158692
MMM,KEY,Undirected,0.187845
MMM,KMB,Undirected,0.101765
MMM,KIM,Undirected,0.160016
MMM,KMI,Undirected,0.122792
MMM,KLAC,Undirected,0.143081
MMM,KSS,Undirected,0.226622
MMM,KHC,Undirected,0.169026
MMM,KR,Undirected,0.095279
MMM,LB,Undirected,0.249141
MMM,LLL,Undirected,0.137322
MMM,LH,Undirected,0.190676
MMM,LRCX,Undirected,0.152589
MMM,LEG,Undirected,0.210477
MMM,LEN,Undirected,0.217678
MMM,LVLT,Undirected,0.180063
MMM,LUK,Undirected,0.174285
MMM,LLY,Undirected,0.077879
MMM,LNC,Undirected,0.226316
MMM,LKQ,Undirected,0.253604
MMM,L,Undirected,0.208721
MMM,LOW,Undirected,0.295395
MMM,LYB,Undirected,0.167179
MMM,MTB,Undirected,0.194853
MMM,MAC,Undirected,0.158738
MMM,M,Undirected,0.237993
MMM,MNK,Undirected,0.108052
MMM,MRO,Undirected,0.122691
MMM,MPC,Undirected,0.179688
MMM,MAR,Undirected,0.168997
MMM,MMC,Undirected,0.183453
MMM,MLM,Undirected,0.224944
MMM,MAS,Undirected,0.236505
MMM,MA,Undirected,0.204478
MMM,MAT,Undirected,0.134135
MMM,MKC,Undirected,0.141735
MMM,MCD,Undirected,0.160098
MMM,MCK,Undirected,0.114678
MMM,MDT,Undirected,0.095546
MMM,MRK,Undirected,0.151067
MMM,MET,Undirected,0.192080
MMM,MTD,Undirected,0.165442
MMM,KORS,Undirected,0.170108
MMM,MCHP,Undirected,0.163296
MMM,MU,Undirected,0.102788
MMM,MSFT,Undirected,0.128357
MMM,MAA,Undirected,0.089341
MMM,MHK,Undirected,0.216977
MMM,TAP,Undirected,0.215525
MMM,MDLZ,Undirected,0.199651
MMM,MON,Undirected,0.070521
MMM,MNST,Undirected,0.183334
MMM,MCO,Undirected,0.218359
MMM,MS,Undirected,0.210914
MMM,MOS,Undirected,0.112227
MMM,MSI,Undirected,0.183132
MMM,MUR,Undirected,0.144207
MMM,MYL,Undirected,0.076442
MMM,NDAQ,Undirected,0.142179
MMM,NOV,Undirected,0.155498
MMM,NAVI,Undirected,0.182518
MMM,NTAP,Undirected,0.146899
MMM,NFLX,Undirected,0.095620
MMM,NFX,Undirected,0.160733
MMM,NEM,Undirected,0.001836
MMM,NWSA,Undirected,0.121832
MMM,NWS,Undirected,0.129861
MMM,NEE,Undirected,0.082292
MMM,NLSN,Undirected,0.189700
MMM,NKE,Undirected,0.161105
MMM,NI,Undirected,0.061413
MMM,JWN,Undirected,0.210628
MMM,NSC,Undirected,0.146458
MMM,NTRS,Undirected,0.218977
MMM,NOC,Undirected,0.152677
MMM,NRG,Undirected,0.103614
MMM,NUE,Undirected,0.227613
MMM,NVDA,Undirected,0.123564
MMM,ORLY,Undirected,0.450421
MMM,OXY,Undirected,0.104451
MMM,OMC,Undirected,0.226681
MMM,OKE,Undirected,0.132952
MMM,ORCL,Undirected,0.180622
MMM,PCAR,Undirected,0.205527
MMM,PH,Undirected,0.254561
MMM,PDCO,Undirected,0.167260
MMM,PAYX,Undirected,0.256131
MMM,PYPL,Undirected,0.144006
MMM,PNR,Undirected,0.226165
MMM,PBCT,Undirected,0.228611
MMM,PEP,Undirected,0.116846
MMM,PKI,Undirected,0.155138
MMM,PRGO,Undirected,0.094509
MMM,PFE,Undirected,0.145172
MMM,PCG,Undirected,0.043065
MMM,PM,Undirected,0.076710
MMM,PSX,Undirected,0.211527
MMM,PNW,Undirected,0.057784
MMM,PXD,Undirected,0.138062
MMM,PNC,Undirected,0.206463
MMM,RL,Undirected,0.177319
MMM,PPG,Undirected,0.244643
MMM,PPL,Undirected,0.041021
MMM,PX,Undirected,0.193130
MMM,PCLN,Undirected,0.161592
MMM,PFG,Undirected,0.206706
MMM,PG,Undirected,0.138181
MMM,PGR,Undirected,0.182036
MMM,PLD,Undirected,0.140294
MMM,PRU,Undirected,0.213956
MMM,PEG,Undirected,0.068452
MMM,PSA,Undirected,0.073777
MMM,PHM,Undirected,0.239732
MMM,PVH,Undirected,0.223835
MMM,QRVO,Undirected,0.159476
MMM,PWR,Undirected,0.222650
MMM,QCOM,Undirected,0.161223
MMM,DGX,Undirected,0.213660
MMM,RRC,Undirected,0.071052
MMM,RJF,Undirected,0.199933
MMM,RTN,Undirected,0.122645
MMM,O,Undirected,0.063490
MMM,RHT,Undirected,0.161996
MMM,REG,Undirected,0.144756
MMM,REGN,Undirected,0.036785
MMM,RF,Undirected,0.184541
MMM,RSG,Undirected,0.231785
MMM,RAI,Undirected,0.064795
MMM,RHI,Undirected,0.291718
MMM,ROK,Undirected,0.233523
MMM,COL,Undirected,0.224480
MMM,ROP,Undirected,0.192276
MMM,ROST,Undirected,0.286713
MMM,RCL,Undirected,0.177631
MMM,CRM,Undirected,0.132289
MMM,SCG,Undirected,0.081951
MMM,SLB,Undirected,0.181525
MMM,SNI,Undirected,NA
MMM,STX,Undirected,0.107985
MMM,SEE,Undirected,0.215960
MMM,SRE,Undirected,0.041094
MMM,SHW,Undirected,0.172225
MMM,SIG,Undirected,0.246002
MMM,SPG,Undirected,0.131383
MMM,SWKS,Undirected,0.150786
MMM,SLG,Undirected,0.179688
MMM,SNA,Undirected,0.296529
MMM,SO,Undirected,0.055522
MMM,LUV,Undirected,0.186915
MMM,SPGI,Undirected,0.183967
MMM,SWK,Undirected,0.249191
MMM,SPLS,Undirected,0.204897
MMM,SBUX,Undirected,0.177769
MMM,STT,Undirected,0.189648
MMM,SRCL,Undirected,0.208595
MMM,SYK,Undirected,0.156070
MMM,STI,Undirected,0.177529
MMM,SYMC,Undirected,0.159894
MMM,SYF,Undirected,0.243293
MMM,SNPS,Undirected,0.167990
MMM,SYY,Undirected,0.151326
MMM,TROW,Undirected,0.245637
MMM,TGT,Undirected,0.276795
MMM,TEL,Undirected,0.173646
MMM,FTI,Undirected,NA
MMM,TSO,Undirected,0.164139
MMM,TXN,Undirected,0.173070
MMM,TXT,Undirected,0.183620
MMM,TMO,Undirected,0.144977
MMM,TIF,Undirected,0.233751
MMM,TWX,Undirected,0.174637
MMM,TJX,Undirected,0.286239
MMM,TMK,Undirected,0.203339
MMM,TSS,Undirected,0.239029
MMM,TSCO,Undirected,0.308597
MMM,TDG,Undirected,0.191150
MMM,RIG,Undirected,0.157813
MMM,TRV,Undirected,0.160870
MMM,TRIP,Undirected,0.212169
MMM,FOXA,Undirected,0.183259
MMM,FOX,Undirected,0.177576
MMM,TSN,Undirected,0.107629
MMM,UDR,Undirected,0.113556
MMM,ULTA,Undirected,0.268007
MMM,USB,Undirected,0.198806
MMM,UA,Undirected,NA
MMM,UAA,Undirected,0.181296
MMM,UNP,Undirected,0.187300
MMM,UAL,Undirected,0.191506
MMM,UNH,Undirected,0.106075
MMM,UPS,Undirected,0.262262
MMM,URI,Undirected,0.206729
MMM,UTX,Undirected,0.179263
MMM,UHS,Undirected,0.153596
MMM,UNM,Undirected,0.207252
MMM,VFC,Undirected,0.272055
MMM,VLO,Undirected,0.209381
MMM,VAR,Undirected,0.147198
MMM,VTR,Undirected,0.062835
MMM,VRSN,Undirected,0.174802
MMM,VRSK,Undirected,0.219968
MMM,VZ,Undirected,0.147931
MMM,VRTX,Undirected,0.074251
MMM,VIAB,Undirected,0.146296
MMM,V,Undirected,0.187201
MMM,VNO,Undirected,0.162547
MMM,VMC,Undirected,0.201783
MMM,WMT,Undirected,0.219909
MMM,WBA,Undirected,0.167516
MMM,DIS,Undirected,0.185213
MMM,WM,Undirected,0.189597
MMM,WAT,Undirected,0.104875
MMM,WEC,Undirected,0.071335
MMM,WFC,Undirected,0.206966
MMM,HCN,Undirected,0.082129
MMM,WDC,Undirected,0.109629
MMM,WU,Undirected,0.249596
MMM,WRK,Undirected,0.171293
MMM,WY,Undirected,0.182753
MMM,WHR,Undirected,0.175275
MMM,WFM,Undirected,0.155307
MMM,WMB,Undirected,0.079449
MMM,WLTW,Undirected,0.150297
MMM,WYN,Undirected,0.207249
MMM,WYNN,Undirected,0.107114
MMM,XEL,Undirected,0.050635
MMM,XRX,Undirected,0.214756
MMM,XLNX,Undirected,0.178964
MMM,XL,Undirected,NA
MMM,XYL,Undirected,0.192193
MMM,YUM,Undirected,0.203577
MMM,ZBH,Undirected,0.150367
MMM,ZION,Undirected,0.216618
MMM,ZTS,Undirected,0.138312
ABT,ABBV,Undirected,0.180157
ABT,ACN,Undirected,0.320642
ABT,ATVI,Undirected,0.187826
ABT,AYI,Undirected,0.233757
ABT,ADBE,Undirected,0.306786
ABT,AMD,Undirected,0.115784
ABT,AAP,Undirected,0.144489
ABT,AES,Undirected,0.246242
ABT,AET,Undirected,0.239341
ABT,AMG,Undirected,0.272111
ABT,AFL,Undirected,0.380209
ABT,A,Undirected,0.308736
ABT,APD,Undirected,0.319018
ABT,AKAM,Undirected,0.183512
ABT,ALK,Undirected,0.201355
ABT,ALB,Undirected,0.274912
ABT,ARE,Undirected,0.100390
ABT,ALXN,Undirected,0.135841
ABT,ALGN,Undirected,0.213794
ABT,ALLE,Undirected,0.356480
ABT,AGN,Undirected,0.088114
ABT,ADS,Undirected,0.202954
ABT,LNT,Undirected,0.147086
ABT,ALL,Undirected,0.347547
ABT,GOOGL,Undirected,0.243945
ABT,GOOG,Undirected,0.245426
ABT,MO,Undirected,0.227340
ABT,AMZN,Undirected,0.173455
ABT,AEE,Undirected,0.143868
ABT,AAL,Undirected,0.194530
ABT,AEP,Undirected,0.149524
ABT,AXP,Undirected,0.214505
ABT,AIG,Undirected,0.334533
ABT,AMT,Undirected,NA
ABT,AWK,Undirected,0.144330
ABT,AMP,Undirected,0.278627
ABT,ABC,Undirected,0.148665
ABT,AME,Undirected,0.363272
ABT,AMGN,Undirected,0.205413
ABT,APH,Undirected,0.283032
ABT,APC,Undirected,0.223805
ABT,ADI,Undirected,0.272348
ABT,ANSS,Undirected,0.295213
ABT,ANTM,Undirected,0.220577
ABT,AON,Undirected,0.335686
ABT,APA,Undirected,0.160114
ABT,AIV,Undirected,0.140314
ABT,AAPL,Undirected,0.224249
ABT,AMAT,Undirected,0.257029
ABT,ADM,Undirected,0.237263
ABT,ARNC,Undirected,0.256135
ABT,AJG,Undirected,0.331931
ABT,AIZ,Undirected,0.312146
ABT,T,Undirected,0.232223
ABT,ADSK,Undirected,0.239325
ABT,ADP,Undirected,0.354352
ABT,AN,Undirected,0.131681
ABT,AZO,Undirected,0.179734
ABT,AVB,Undirected,0.146503
ABT,AVY,Undirected,0.305211
ABT,BHI,Undirected,0.212893
ABT,BLL,Undirected,0.276304
ABT,BAC,Undirected,0.235915
ABT,BK,Undirected,0.296301
ABT,BCR,Undirected,0.224931
ABT,BAX,Undirected,0.252403
ABT,BBT,Undirected,0.265981
ABT,BDX,Undirected,0.289112
ABT,BBBY,Undirected,0.176595
ABT,BRK.B,Undirected,0.408056
ABT,BBY,Undirected,0.094688
ABT,BIIB,Undirected,0.194158
ABT,BLK,Undirected,0.344526
ABT,HRB,Undirected,0.169484
ABT,BA,Undirected,0.359441
ABT,BWA,Undirected,0.222713
ABT,BXP,Undirected,0.209618
ABT,BSX,Undirected,0.216301
ABT,BMY,Undirected,0.157655
ABT,AVGO,Undirected,NA
ABT,BF.B,Undirected,0.246060
ABT,CHRW,Undirected,0.211978
ABT,CA,Undirected,0.307734
ABT,COG,Undirected,0.102555
ABT,CPB,Undirected,0.166559
ABT,COF,Undirected,0.255733
ABT,CAH,Undirected,0.228455
ABT,CBOE,Undirected,0.137308
ABT,KMX,Undirected,0.208483
ABT,CCL,Undirected,0.224980
ABT,CAT,Undirected,0.322402
ABT,CBG,Undirected,0.264430
ABT,CBS,Undirected,0.182712
ABT,CELG,Undirected,0.147319
ABT,CNC,Undirected,0.136244
ABT,CNP,Undirected,0.259983
ABT,CTL,Undirected,0.199645
ABT,CERN,Undirected,0.177233
ABT,CF,Undirected,0.152828
ABT,SCHW,Undirected,0.280772
ABT,CHTR,Undirected,NA
ABT,CHK,Undirected,0.131122
ABT,CVX,Undirected,0.288837
ABT,CMG,Undirected,0.043878
ABT,CB,Undirected,0.350272
ABT,CHD,Undirected,0.179987
ABT,CI,Undirected,0.109067
ABT,XEC,Undirected,0.185510
ABT,CINF,Undirected,0.400877
ABT,CTAS,Undirected,0.344319
ABT,CSCO,Undirected,0.315515
ABT,C,Undirected,0.261233
ABT,CFG,Undirected,0.212233
ABT,CTXS,Undirected,0.226826
ABT,CLX,Undirected,0.175795
ABT,CME,Undirected,0.243814
ABT,CMS,Undirected,0.123885
ABT,COH,Undirected,0.179083
ABT,KO,Undirected,0.262002
ABT,CTSH,Undirected,0.241892
ABT,CL,Undirected,0.311724
ABT,CMCSA,Undirected,0.302561
ABT,CMA,Undirected,0.259206
ABT,CAG,Undirected,0.161987
ABT,CXO,Undirected,0.197564
ABT,COP,Undirected,0.230450
ABT,ED,Undirected,0.065769
ABT,STZ,Undirected,0.179705
ABT,COO,Undirected,0.209263
ABT,GLW,Undirected,0.305421
ABT,COST,Undirected,0.199933
ABT,COTY,Undirected,0.152251
ABT,CCI,Undirected,0.211461
ABT,CSRA,Undirected,0.182831
ABT,CSX,Undirected,0.233642
ABT,CMI,Undirected,0.296487
ABT,CVS,Undirected,0.187421
ABT,DHI,Undirected,0.212139
ABT,DHR,Undirected,0.325690
ABT,DRI,Undirected,0.158979
ABT,DVA,Undirected,0.176700
ABT,DE,Undirected,0.287821
ABT,DLPH,Undirected,0.225019
ABT,DAL,Undirected,0.201628
ABT,XRAY,Undirected,0.224397
ABT,DVN,Undirected,0.182058
ABT,DLR,Undirected,0.155774
ABT,DFS,Undirected,0.287246
ABT,DISCA,Undirected,0.229521
ABT,DISCK,Undirected,0.235748
ABT,DISH,Undirected,0.140106
ABT,DG,Undirected,0.113852
ABT,DLTR,Undirected,0.147023
ABT,D,Undirected,0.183620
ABT,DOV,Undirected,0.327311
ABT,DOW,Undirected,0.287166
ABT,DPS,Undirected,0.138805
ABT,DTE,Undirected,0.146895
ABT,DD,Undirected,0.302216
ABT,DUK,Undirected,0.148262
ABT,DXC,Undirected,NA
ABT,ETFC,Undirected,0.259601
ABT,EMN,Undirected,0.285084
ABT,ETN,Undirected,0.379593
ABT,EBAY,Undirected,0.181204
ABT,ECL,Undirected,0.382170
ABT,EIX,Undirected,0.125224
ABT,EW,Undirected,0.214288
ABT,EA,Undirected,0.223953
ABT,EMR,Undirected,0.362320
ABT,ETR,Undirected,0.151390
ABT,EVHC,Undirected,NA
ABT,EOG,Undirected,0.213380
ABT,EQT,Undirected,0.133369
ABT,EFX,Undirected,0.287601
ABT,EQIX,Undirected,0.134094
ABT,EQR,Undirected,0.166037
ABT,ESS,Undirected,0.136716
ABT,EL,Undirected,0.265731
ABT,ES,Undirected,0.120588
ABT,RE,Undirected,0.294502
ABT,EXC,Undirected,0.152835
ABT,EXPE,Undirected,0.177661
ABT,EXPD,Undirected,0.322476
ABT,ESRX,Undirected,0.192144
ABT,EXR,Undirected,0.111940
ABT,XOM,Undirected,0.270871
ABT,FFIV,Undirected,0.209026
ABT,FB,Undirected,0.182044
ABT,FAST,Undirected,0.281961
ABT,FRT,Undirected,0.112844
ABT,FDX,Undirected,0.338176
ABT,FIS,Undirected,0.257391
ABT,FITB,Undirected,0.241031
ABT,FE,Undirected,0.136366
ABT,FISV,Undirected,0.351297
ABT,FLIR,Undirected,0.186476
ABT,FLS,Undirected,0.320086
ABT,FLR,Undirected,0.288325
ABT,FMC,Undirected,0.277937
ABT,FL,Undirected,0.136153
ABT,F,Undirected,0.258755
ABT,FTV,Undirected,NA
ABT,FBHS,Undirected,0.246687
ABT,BEN,Undirected,0.284449
ABT,FCX,Undirected,0.165029
ABT,GPS,Undirected,0.133888
ABT,GRMN,Undirected,0.238447
ABT,IT,Undirected,0.276541
ABT,GD,Undirected,0.356344
ABT,GE,Undirected,0.374668
ABT,GGP,Undirected,0.131860
ABT,GIS,Undirected,0.211059
ABT,GM,Undirected,0.245877
ABT,GPC,Undirected,0.326845
ABT,GILD,Undirected,0.185865
ABT,GPN,Undirected,0.210023
ABT,GS,Undirected,0.279575
ABT,GT,Undirected,0.184153
ABT,GWW,Undirected,0.273681
ABT,HAL,Undirected,0.244321
ABT,HBI,Undirected,0.140087
ABT,HOG,Undirected,0.215884
ABT,HRS,Undirected,0.271578
ABT,HIG,Undirected,0.325855
ABT,HAS,Undirected,0.240746
ABT,HCA,Undirected,0.167591
ABT,HCP,Undirected,0.133280
ABT,HP,Undirected,0.229077
ABT,HSIC,Undirected,0.249424
ABT,HSY,Undirected,0.182548
ABT,HES,Undirected,0.193700
ABT,HPE,Undirected,0.195880
ABT,HLT,Undirected,0.225602
ABT,HOLX,Undirected,0.224799
ABT,HD,Undirected,0.290859
ABT,HON,Undirected,0.404917
ABT,HRL,Undirected,0.133803
ABT,HST,Undirected,0.237654
ABT,HPQ,Undirected,0.216001
ABT,HUM,Undirected,0.143364
ABT,HBAN,Undirected,0.241011
ABT,IDXX,Undirected,0.219629
ABT,INFO,Undirected,0.189030
ABT,ITW,Undirected,0.447673
ABT,ILMN,Undirected,0.164244
ABT,IR,Undirected,0.387974
ABT,INTC,Undirected,0.298031
ABT,ICE,Undirected,0.255614
ABT,IBM,Undirected,0.321780
ABT,INCY,Undirected,0.141853
ABT,IP,Undirected,0.289408
ABT,IPG,Undirected,0.293839
ABT,IFF,Undirected,0.269653
ABT,INTU,Undirected,0.272721
ABT,ISRG,Undirected,0.208789
ABT,IVZ,Undirected,0.322559
ABT,IRM,Undirected,0.199314
ABT,JEC,Undirected,0.280779
ABT,JBHT,Undirected,0.225523
ABT,SJM,Undirected,0.167639
ABT,JNJ,Undirected,0.308304
ABT,JCI,Undirected,0.291304
ABT,JPM,Undirected,0.296863
ABT,JNPR,Undirected,0.198581
ABT,KSU,Undirected,0.236616
ABT,K,Undirected,0.195701
ABT,KEY,Undirected,0.245777
ABT,KMB,Undirected,0.259198
ABT,KIM,Undirected,0.137077
ABT,KMI,Undirected,0.222719
ABT,KLAC,Undirected,0.197416
ABT,KSS,Undirected,0.098895
ABT,KHC,Undirected,0.207960
ABT,KR,Undirected,0.076665
ABT,LB,Undirected,0.134094
ABT,LLL,Undirected,0.273224
